anime,oseba,vloga 
16732,6560,Supporting
16732,20106,Supporting
16732,92,Supporting
16732,27,Supporting
16732,12212,Supporting
16732,21471,Director
16732,8074,Sound Director
16732,6010,Episode Director
16732,19291,Script
440,71,Main
440,639,Main
440,9,Supporting
440,291,Supporting
440,160,Supporting
440,237,Supporting
440,80,Supporting
440,112,Supporting
440,470,Supporting
440,134,Supporting
440,16407,Producer
440,5082,Director
440,37621,Sound Director
440,10087,Episode Director
267,1,Main
267,371,Main
267,284,Supporting
267,836,Supporting
267,1485,Supporting
267,831,Supporting
267,195,Supporting
267,160,Supporting
267,804,Supporting
267,10191,Supporting
267,10736,Producer
267,11123,Director
267,5088,Episode Director
267,8838,Episode Director
25731,81,Main
25731,27,Supporting
25731,65,Supporting
25731,28,Supporting
25731,57,Supporting
25731,41,Supporting
25731,14441,Supporting
25731,10981,Supporting
25731,129,Supporting
25731,176,Supporting
25731,25815,Producer
25731,25803,Director
25731,14607,Episode Director
25731,31597,Script
1536,141,Main
1536,86,Main
1536,394,Main
1536,179,Main
1536,113,Main
1536,1,Supporting
1536,34,Supporting
1536,8,Supporting
1536,1,Supporting
1536,184,Supporting
1536,16559,Producer
1536,42213,Producer
1536,8219,Director
1536,8185,Sound Director
35928,11817,Main
35928,5142,Main
35928,1762,Supporting
35928,65,Supporting
35928,5626,Supporting
35928,17,Supporting
35928,99,Supporting
35928,15743,Supporting
35928,11184,Supporting
35928,118,Supporting
35928,38061,Director
35928,9490,Sound Director
35928,28383,Script
35928,49099,Script
35240,34697,Main
35240,21955,Main
35240,32943,Main
35240,12388,Main
35240,37946,Main
35240,37947,Supporting
35240,40393,Supporting
35240,21245,Supporting
35240,99,Supporting
35240,602,Supporting
35240,10927,Director
35240,6016,Sound Director
35240,18003,Episode Director
35240,28575,Episode Director
38084,1,Main
38084,34785,Main
38084,116,Main
38084,79,Main
38084,34,Main
38084,119,Main
38084,10989,Main
38084,116,Supporting
38084,5,Supporting
38084,869,Supporting
38084,4054,Producer
38084,15949,Director
38084,6016,Sound Director
38084,51059,Episode Director
23251,111,Main
23251,212,Main
23251,61,Main
23251,91,Main
23251,9790,Supporting
23251,140,Supporting
23251,8555,Supporting
23251,241,Supporting
23251,97,Supporting
23251,32,Supporting
23251,8538,Director
23251,7194,Sound Director
23251,42034,Episode Director
23251,39175,Episode Director
33047,115,Main
33047,991,Main
33047,116,Supporting
33047,120,Supporting
33047,91,Supporting
33047,118,Supporting
33047,32,Supporting
33047,5142,Supporting
33047,97,Supporting
33047,622,Supporting
33047,5089,Director
33047,12328,Director
33047,7194,Sound Director
33047,15805,Episode Director
2963,158,Main
2963,53,Main
2963,241,Main
2963,212,Supporting
2963,210,Supporting
2963,81,Supporting
2963,167,Supporting
2963,413,Supporting
2963,283,Supporting
2963,186,Supporting
2963,19347,Producer
2963,8838,Director
2963,8110,Sound Director
2963,33365,Episode Director
33836,11622,Main
33836,29957,Main
33836,33979,Main
33836,8639,Main
33836,9973,Supporting
33836,16453,Supporting
33836,42508,Supporting
33836,11236,Supporting
33836,14469,Supporting
33836,27,Supporting
33836,14703,Director
33836,6549,Sound Director
33836,11622,Theme Song Performance
33836,33979,Theme Song Performance
19685,10765,Main
19685,17091,Main
19685,15743,Main
19685,817,Main
19685,185,Supporting
19685,115,Supporting
19685,20106,Supporting
19685,27,Supporting
19685,7263,Supporting
19685,599,Supporting
19685,15643,Director
19685,8074,Sound Director
19685,48068,Storyboard
19685,10765,Theme Song Performance
240,257,Main
240,3,Main
240,13,Main
240,675,Main
240,197,Main
240,1,Main
240,299,Main
240,58,Supporting
240,17,Supporting
240,9611,Supporting
240,10429,Director
240,8074,Sound Director
240,9552,Episode Director
240,5639,Episode Director
97,277,Main
97,61,Main
97,400,Main
97,1601,Main
97,6,Supporting
97,413,Supporting
97,471,Supporting
97,22,Supporting
97,496,Supporting
97,176,Supporting
97,11134,Director
97,7194,Sound Director
97,12163,Episode Director
97,42078,Episode Director
16512,70,Main
16512,95,Main
16512,79,Main
16512,8921,Main
16512,270,Main
16512,87,Supporting
16512,817,Supporting
16512,17247,Supporting
16512,394,Supporting
16512,9862,Supporting
16512,6909,Director
16512,35787,Sound Director
16512,27147,Episode Director
16512,32969,Episode Director
33433,28921,Main
33433,869,Main
33433,95,Supporting
33433,8921,Supporting
33433,857,Supporting
33433,11184,Supporting
33433,16635,Supporting
33433,21517,Supporting
33433,183,Supporting
33433,195,Supporting
33433,10818,Director
33433,30337,Sound Director
33433,10817,Script
33433,6731,Theme Song Performance
13331,93,Main
13331,10013,Main
13331,92,Supporting
13331,435,Supporting
13331,357,Supporting
13331,42,Supporting
13331,70,Supporting
13331,299,Supporting
13331,98,Supporting
13331,1504,Supporting
13331,8143,Director
13331,8110,Sound Director
13331,42078,Episode Director
13331,42430,Episode Director
9330,8,Main
9330,356,Main
9330,140,Main
9330,246,Supporting
9330,28,Supporting
9330,73,Supporting
9330,52,Supporting
9330,118,Supporting
9330,1673,Supporting
9330,10813,Supporting
9330,10935,Director
9330,30689,Sound Director
9330,19333,Episode Director
9330,1967,Script
21353,17091,Main
21353,10013,Main
21353,579,Supporting
21353,53,Supporting
21353,579,Supporting
21353,413,Supporting
21353,581,Supporting
21353,7337,Supporting
21353,1489,Supporting
21353,409,Supporting
21353,10553,Director
21353,7194,Sound Director
21353,7034,Script
21353,1967,Script
5940,270,Main
5940,247,Main
5940,599,Main
5940,144,Main
5940,315,Supporting
5940,177,Supporting
5940,53,Supporting
5940,3,Supporting
5940,132,Supporting
5940,99,Supporting
5940,25629,Producer
5940,5657,Director
5940,40875,Sound Director
5940,25613,Episode Director
22865,31509,Main
22865,30901,Main
22865,29651,Main
22865,29653,Main
22865,513,Main
22865,869,Main
22865,46,Supporting
22865,19834,Supporting
22865,34951,Supporting
22865,6753,Director
22865,6549,Sound Director
22865,42077,Episode Director
22865,30939,Script
3655,197,Main
3655,8,Main
3655,95,Main
3655,245,Main
3655,87,Main
3655,591,Main
3655,247,Main
3655,270,Supporting
3655,594,Supporting
3655,9,Supporting
3655,203,Producer
3655,5650,Director
3655,7469,Sound Director
3655,11866,Sound Director
12431,99,Main
12431,407,Main
12431,99,Supporting
12431,99,Supporting
12431,102,Supporting
12431,1252,Supporting
12431,1149,Supporting
12431,146,Supporting
12431,1538,Supporting
12431,591,Supporting
12431,15643,Director
12431,20050,Sound Director
12431,35807,Episode Director
12431,42077,Episode Director
10460,1762,Main
10460,1764,Main
10460,88,Main
10460,600,Main
10460,1154,Main
10460,13801,Supporting
10460,10765,Supporting
10460,672,Supporting
10460,270,Supporting
10460,54,Supporting
10460,6759,Director
10460,16443,Sound Director
10460,18801,Script
10460,12598,Theme Song Performance
34012,95,Main
34012,14441,Main
34012,19884,Main
34012,93,Supporting
34012,27,Supporting
34012,26063,Supporting
34012,12711,Supporting
34012,7263,Supporting
34012,257,Supporting
34012,20106,Supporting
34012,34579,Director
34012,37045,Sound Director
34012,891,Script
34012,39987,Storyboard
195,195,Main
195,30,Main
195,27,Supporting
195,272,Supporting
195,984,Supporting
195,13,Supporting
195,470,Supporting
195,399,Supporting
195,1526,Supporting
195,92,Supporting
195,11993,Producer
195,21147,Director
195,7469,Sound Director
195,12163,Episode Director
19315,655,Main
19315,17091,Main
19315,18455,Supporting
19315,11236,Supporting
19315,68,Supporting
19315,27117,Supporting
19315,37723,Supporting
19315,591,Supporting
19315,40,Supporting
19315,6821,Director
19315,17091,Theme Song Performance
19315,22421,Theme Song Performance
19315,17503,Theme Song Composition
4789,839,Main
4789,408,Main
4789,371,Main
4789,5281,Main
4789,549,Supporting
4789,548,Supporting
4789,198,Supporting
4789,356,Supporting
4789,663,Supporting
4789,220,Supporting
4789,27919,Producer
4789,25573,Producer
4789,6753,Director
4789,7194,Sound Director
14811,19777,Main
14811,11359,Main
14811,13639,Main
14811,9510,Main
14811,356,Main
14811,14441,Main
14811,1504,Supporting
14811,21037,Supporting
14811,17091,Supporting
14811,11404,Supporting
14811,52304,Producer
14811,19775,Director
14811,37045,Sound Director
14811,34547,Episode Director
36266,42259,Main
36266,28921,Main
36266,21515,Main
36266,13643,Main
36266,36461,Main
36266,12016,Supporting
36266,20835,Supporting
36266,270,Supporting
36266,10929,Supporting
36266,38659,Supporting
36266,9464,Director
36266,45782,Sound Director
36266,37834,Script
36266,14271,Script
4087,5250,Main
4087,6371,Main
4087,6373,Supporting
4087,12720,Supporting
4087,6374,Supporting
4087,24901,Supporting
4087,24903,Supporting
4087,12636,Supporting
4087,342,Supporting
4087,6372,Supporting
4087,21607,Producer
4087,25627,Producer
4087,6856,Director
4087,5793,Director
39988,34785,Main
39988,10094,Main
39988,26705,Main
39988,6686,Main
39988,245,Main
39988,21517,Main
39988,12016,Main
39988,869,Main
39988,7695,Main
39988,11297,Supporting
39988,11987,Script
39988,869,Theme Song Performance
39988,34785,Theme Song Performance
39988,6686,Theme Song Performance
15,297,Main
15,88,Main
15,1049,Main
15,67,Main
15,4,Main
15,1496,Supporting
15,296,Supporting
15,5110,Supporting
15,183,Supporting
15,38369,Producer
15,16745,Director
15,40547,Sound Director
15,29195,Episode Director
15699,817,Main
15699,401,Main
15699,1,Main
15699,413,Main
15699,124,Supporting
15699,12452,Supporting
15699,80,Supporting
15699,275,Supporting
15699,98,Supporting
15699,26553,Supporting
15699,11483,Director
15699,6549,Sound Director
15699,5654,Episode Director
15699,8,Theme Song Performance
19703,8,Main
19703,5,Main
19703,80,Supporting
19703,17,Supporting
19703,413,Supporting
19703,61,Supporting
19703,348,Supporting
19703,181,Supporting
19703,348,Supporting
19703,6663,Supporting
19703,12664,Director
19703,40519,Episode Director
19703,40537,Episode Director
19703,8698,Episode Director
322,371,Main
322,422,Main
322,421,Main
322,6174,Main
322,8,Main
322,709,Supporting
322,622,Supporting
322,67,Supporting
322,426,Supporting
322,22,Supporting
322,21607,Producer
322,5406,Director
322,16749,Sound Director
322,8540,Episode Director
1690,62,Main
1690,17,Main
1690,2,Main
1690,344,Main
1690,713,Main
1690,186,Main
1690,885,Main
1690,407,Main
1690,689,Main
1690,74,Main
1690,52015,Producer
1690,6717,Director
1690,8074,Sound Director
1690,15663,Episode Director
23079,30615,Main
23079,15743,Main
23079,869,Main
23079,16135,Main
23079,10989,Main
23079,21971,Main
23079,100,Supporting
23079,11184,Supporting
23079,121,Supporting
23079,10765,Supporting
23079,9675,Producer
23079,48089,Producer
23079,6837,Director
23079,427,Sound Director
16668,1762,Main
16668,890,Main
16668,15743,Main
16668,11787,Main
16668,6686,Supporting
16668,86,Supporting
16668,1154,Supporting
16668,672,Supporting
16668,599,Supporting
16668,207,Supporting
16668,38162,Assistant Producer
16668,5326,Director
16668,16749,Sound Director
16668,34579,Episode Director
31710,18227,Main
31710,167,Main
31710,513,Main
31710,21517,Main
31710,6996,Main
31710,762,Main
31710,283,Main
31710,68,Supporting
31710,17,Supporting
31710,16635,Supporting
31710,52818,Producer
31710,10277,Director
31710,40622,Sound Director
31710,4564,Script
38480,270,Main
38480,5250,Main
38480,17209,Main
38480,762,Supporting
38480,599,Supporting
38480,580,Supporting
38480,580,Supporting
38480,428,Supporting
38480,41328,Supporting
38480,21155,Supporting
38480,39389,Director
38480,8074,Sound Director
38480,48871,Theme Song Performance
38480,49457,Theme Song Performance
1254,1027,Main
1254,326,Main
1254,572,Main
1254,435,Main
1254,435,Main
1254,760,Main
1254,874,Supporting
1254,1308,Supporting
1254,1128,Supporting
1254,424,Supporting
1254,6718,Producer
1254,11444,Director
1254,36209,Director
1254,6459,Episode Director
12883,88,Main
12883,15743,Main
12883,2,Main
12883,1764,Main
12883,2,Supporting
12883,79,Supporting
12883,52,Supporting
12883,1067,Supporting
12883,17627,Supporting
12883,673,Supporting
12883,21611,Producer
12883,7217,Director
12883,30337,Sound Director
12883,42034,Episode Director
31559,1762,Main
31559,270,Main
31559,819,Main
31559,95,Main
31559,212,Main
31559,356,Main
31559,185,Main
31559,92,Supporting
31559,65,Supporting
31559,79,Supporting
31559,10579,Director
31559,8074,Sound Director
31559,40170,Episode Director
31559,25989,Script
31629,99,Main
